Part_ID,Group,Grade,Age,Months,SPA_Score,ENG_Score,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,BESA_Std,Speaker_Group,Age_Group,Total_Score,SPA_Pct
H64,HS 7th/8th,7,13,NA,NA,NA,NA,8,Production,Prod-03,NA,NA,NA,1,1,Extra subj,hacen que el globo rompa,DP,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,NA,NA
H64,HS 7th/8th,7,13,NA,NA,NA,NA,8,Production,Prod-05,NA,NA,NA,1,1,NA,comen la pizza,DP,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,NA,NA
H64,HS 7th/8th,7,13,NA,NA,NA,NA,8,Production,Prod-07,NA,NA,NA,NA,NA,NA,están leyendo,Omission,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,NA,NA
H64,HS 7th/8th,7,13,NA,NA,NA,NA,8,Production,Prod-09,NA,NA,NA,1,1,NA,se ponen las chaquetas,DP,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,NA,NA
H64,HS 7th/8th,7,13,NA,NA,NA,NA,8,Production,Prod-11,NA,NA,NA,1,1,Extra DOM,lavando al perro,DP,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,NA,NA
H64,HS 7th/8th,7,13,NA,NA,NA,NA,8,Production,Prod-13,NA,NA,NA,NA,NA,NA,escuchando a la música,DP,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,NA,NA
H64,HS 7th/8th,7,13,NA,NA,NA,NA,8,Production,Prod-15,NA,NA,NA,NA,NA,NA,se ponen los libros,DP,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,NA,NA
H64,HS 7th/8th,7,13,NA,NA,NA,NA,8,Production,Prod-17,NA,NA,NA,1,1,NA,comen las galletas,DP,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,NA,NA
H64,HS 7th/8th,7,13,NA,NA,NA,NA,8,Production,Prod-19,NA,NA,NA,1,1,NA,cocinan el pescado,DP,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,NA,NA
H64,HS 7th/8th,7,13,NA,NA,NA,NA,8,Production,Prod-21,NA,NA,NA,1,1,NA,cerrar la puerta,DP,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,NA,NA
