Part_ID,Group,Grade,Age,Months,SPA_Score,ENG_Score,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,BESA_Std,Speaker_Group,Age_Group,Total_Score,SPA_Pct
H45,HS 4th/5th,5,NA,136,4,4,NA,3,Production,Prod-05,NA,NA,NA,NA,NA,Se ARE WE CODING FOR SE?,se comer,Omission,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th,8,0.5
H45,HS 4th/5th,5,NA,136,4,4,NA,3,Production,Prod-07,NA,NA,NA,NA,NA,Se,se. cuenta,Omission,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th,8,0.5
H45,HS 4th/5th,5,NA,136,4,4,NA,3,Production,Prod-09,NA,NA,NA,NA,NA,Se,se. ponen,Omission,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th,8,0.5
H45,HS 4th/5th,5,NA,136,4,4,NA,3,Production,Prod-11,NA,NA,NA,NA,NA,Se,se lavan,Omission,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th,8,0.5
H45,HS 4th/5th,5,NA,136,4,4,NA,3,Production,Prod-13,NA,NA,NA,NA,NA,Se,se escucha,Omission,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th,8,0.5
H45,HS 4th/5th,5,NA,136,4,4,NA,3,Production,Prod-15,NA,NA,NA,NA,NA,Se,se. ponen en la mesa,Omission,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th,8,0.5
H45,HS 4th/5th,5,NA,136,4,4,NA,3,Production,Prod-17,NA,NA,NA,NA,NA,Se,se comen,Omission,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th,8,0.5
H45,HS 4th/5th,5,NA,136,4,4,NA,3,Production,Prod-19,NA,NA,NA,NA,NA,SE,se cocina,Omission,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th,8,0.5
H45,HS 4th/5th,5,NA,136,4,4,NA,3,Production,Prod-21,NA,NA,NA,NA,NA,SE,se cierra,Omission,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th,8,0.5
H45,HS 4th/5th,5,NA,136,4,4,NA,3,Production,Prod-23,1,0,1,NA,NA,NA,las jugar con las,NA,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th,8,0.5
H45,HS 4th/5th,5,NA,136,4,4,NA,3,Production,Prod-25,1,0,1,NA,NA,NA,se ponen los,NA,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th,8,0.5
H46,HS 4th/5th,5,NA,146,2,3,NA,6,Production,Prod-03,NA,NA,NA,NA,NA,Spanish object with English determiner,pops the globo,DP,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-0.4492308073407407,HS,4th/5th,5,0.4
H46,HS 4th/5th,5,NA,146,2,3,NA,6,Production,Prod-05,NA,NA,NA,1,1,NA,comer la. pizza,DP,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-0.4492308073407407,HS,4th/5th,5,0.4
H46,HS 4th/5th,5,NA,146,2,3,NA,6,Production,Prod-07,NA,NA,NA,NA,NA,Code for DP removed -Jen possessive,cantar sus numeros,DP,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,-0.4492308073407407,HS,4th/5th,5,0.4
H46,HS 4th/5th,5,NA,146,2,3,NA,6,Production,Prod-09,NA,NA,NA,NA,NA,NA,take off,English,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,-0.4492308073407407,HS,4th/5th,5,0.4
