Part_ID,Cohort,Session,Group,Grade,Age,Months_at_Start,AoA_SPA,AoA_ENG,SPA_Use,SPA_Contexts,ENG_Contexts,Langs,BESA_Score,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-07,,,,1,1,,están contando los números,DP,Clitic,Masculine,Plural,,,
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-08,1,,,,,,está empujando a su ???,,DOM,Feminine,Singular,,,
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-09,,,,,,,está sacando sus chaquetas,Possessive,Clitic,Feminine,Plural,,,
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-10,0,,,,,,abren la puerta,Indicative,Subjunctive,,,abrir,143932,Regular
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-11,,,,1,1,,lavar al perro,DP,Clitic,Masculine,Singular,,,
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-12,1,,,,,,ve a su dueño,,DOM,Masculine,Singular,,,
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-13,,,,1,1,,están escuchando la música,DP,Clitic,Feminine,Singular,,,
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-14,0,,,,,,salen,Indicative,Subjunctive,,,ir,603647,Irregular
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-15,,,,1,1,,tienen los libros,DP,Clitic,Masculine,Plural,,,
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-16,1,,,,,,ve a su bebé,,DOM,Masculine,Singular,,,
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-17,,,,0,1,,comen a los galletas,Gender,Clitic,Feminine,Plural,,,
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-18,0,,,,,,comen a su comida,Indicative,Subjunctive,,,comer,213756,Regular
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-19,,,,1,1,,están cocinando el pescado,DP,Clitic,Masculine,Singular,,,
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-20,1,,,,,,ve a una niña,,DOM,Feminine,Singular,,,
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-21,,,,1,1,,abren y cierren la puerta,DP,Clitic,Feminine,Singular,,,
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-22,0,,,,,,ponen sus chaquetas,Indicative,Subjunctive,,,poner,514285,Irregular
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-23,,,,1,1,,están tocando la guitarra,DP,Clitic,Masculine,Plural,,,
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-24,1,,,,,,a sus dueños,,DOM,Feminine,Plural,,,
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-25,,,,,,,están poniendo sus mascarillas,Possessive,Clitic,Feminine,Plural,,,
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-26,0,,,,,,ven a su tele,Indicative,Subjunctive,,,ver,1611795,Irregular
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-27,1,,,,,,ve a sus niñas,,DOM,Feminine,Plural,,,
H98,2,1,Heritage,6,,150,,,,,,,,Heritage Spanish,,,,Production,Prod-28,0,,,,,,es muy brillante,Indicative,Subjunctive,,,salir,334324,Irregular
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-01,0,,,,,,su hijo,Omission,DOM,Masculine,Singular,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-02,0,,,,,,escribir,Infinitive,Subjunctive,,,escribir,265684,Regular
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-03,,,,,,,No response,No response,Clitic,Masculine,Singular,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-04,1,,,,,,a su hijo,,DOM,Masculine,Singular,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-05,,,,1,1,,está comiendo la pizza,DP,Clitic,Feminine,Singular,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-06,,,,,,,No response,No response,Subjunctive,,,hacer,2726954,Irregular
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-07,,,,,,,contando,Omission ,Clitic,Masculine,Plural,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-08,1,,,,,,ve a su hija,,DOM,Feminine,Singular,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-09,,,,,,,vestir,Omission,Clitic,Feminine,Plural,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-10,,,,,,,open la puerta,codeswitch,Subjunctive,,,abrir,143932,Regular
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-11,,,,,,,duchando,Omission,Clitic,Masculine,Singular,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-12,1,,,,,,a un niño,,DOM,Masculine,Singular,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-13,,,,1,1,,escuchando la música,DP,Clitic,Feminine,Singular,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-14,,,,,,,afuera,No verb,Subjunctive,,,ir,603647,Irregular
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-15,,,,1,1,,poner en la mesa,DP,Clitic,Masculine,Plural,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-16,1,,,,,,ve al bebé,,DOM,Masculine,Singular,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-17,,,,,,,van a comer,Omission,Clitic,Feminine,Plural,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-18,0,,,,,,dar almuerzo,Infinitive,Subjunctive,,,comer,213756,Regular
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-19,,,,,,,cocinando ,Omission,Clitic,Masculine,Singular,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-20,0,,,,,,a chica,,DOM,Feminine,Singular,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-21,,,,,,,van a cerrar,Omission,Clitic,Feminine,Singular,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-22,0,,,,,,poner la chaqueta,Infinitive,Subjunctive,,,poner,514285,Irregular
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-23,,,,1,1,,tocando los instrumentos,DP,Clitic,Masculine,Plural,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-24,1,,,,,,a dos chicos,,DOM,Feminine,Plural,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-25,,,,,,,está poniendo,Omission,Clitic,Feminine,Plural,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-26,0,,,,,,miran la tv,Indicative,Subjunctive,,,ver,1611795,Irregular
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-27,1,,,,,,a dos niñas,,DOM,Feminine,Plural,,,
H99,2,1,L2,6,,144,,,,,,,,,,,,Production,Prod-28,,,,,,,el sol,Omission,Subjunctive,,,salir,334324,Irregular
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-01,0,,,,,,un papá con un niño,Omission,DOM,Masculine,Singular,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-02,0,,,,,,escritan,Other,Subjunctive,,,escribir,265684,Regular
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-03,,,,1,1,,le rompié el globo,DP,Clitic,Masculine,Singular,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-04,1,,,,,,a su niño,,DOM,Masculine,Singular,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-05,,,,,,,comen pizza,BN,Clitic,Feminine,Singular,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-06,1,,,,,,jueguen**,,Subjunctive,,,hacer,2726954,Irregular
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-07,,,,,,,contan a las tres,Unrelated,Clitic,Masculine,Plural,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-08,1,,,,,,a su niña,,DOM,Feminine,Singular,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-09,,,,,,,está poniendo,Omission,Clitic,Feminine,Plural,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-10,0,,,,,,abrir,Infinitive,Subjunctive,,,abrir,143932,Regular
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-11,,,,,,,está bañando,Omission,Clitic,Masculine,Singular,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-12,1,,,,,,ve a su hermano,,DOM,Masculine,Singular,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-13,,,,1,1,,están escuchando la música,DP,Clitic,Feminine,Singular,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-14,1,,,,,,salgan,,Subjunctive,,,ir,603647,Irregular
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-15,,,,,,,están poniendo,Omission,Clitic,Masculine,Plural,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-16,,,,,,,su niño está lavando,Grammatical alternative,DOM,Masculine,Singular,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-17,,,,,,,están comiendo,Omission,Clitic,Feminine,Plural,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-18,0,,,,,,comen,Indicative,Subjunctive,,,comer,213756,Regular
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-19,,,,1,1,,cociendo el pez,,Clitic,Masculine,Singular,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-20,1,,,,,,a un niña,,DOM,Feminine,Singular,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-21,,,,1,1,,abrida la puerta,DP,Clitic,Feminine,Singular,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-22,0,,,,,,poner la chaqueta,Infinitive,Subjunctive,,,poner,514285,Irregular
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-23,,,,1,1,,jugando los instrumentos,DP,Clitic,Masculine,Plural,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-24,0,,,,,,sus hermanas,Omission,DOM,Feminine,Plural,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-25,,,,,,,neceistan ponerse,Omission,Clitic,Feminine,Plural,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-26,0,,,,,,ver la tele,Infinitive,Subjunctive,,,ver,1611795,Irregular
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-27,0,,,,,,sus niñas,Omission,DOM,Feminine,Plural,,,
H100,2,1,L2,6,,150,,,,,,,,,,,,Production,Prod-28,,,,,,,la sol,No verb,Subjunctive,,,salir,334324,Irregular
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-01,0,,,,,,ve su hijo,Omission,DOM,Masculine,Singular,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-02,,,,,,,la niña quiere escribir,Querer + infinitive,Subjunctive,,,escribir,265684,Regular
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-03,,,,1,1,,las niñas están punturando el globo,DP,Clitic,Masculine,Singular,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-04,1,,,,,,la mamá ve a su hijo,,DOM,Masculine,Singular,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-05,,,,1,1,,están comiendo la pizza,DP,Clitic,Feminine,Singular,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-06,0,,,,,,que los niños se ejercien,Indicative,Subjunctive,,,hacer,2726954,Irregular
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-07,,,,1,1,,están contando los números,DP,Clitic,Masculine,Plural,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-08,1,,,,,,la abuela ve a la hija de su hija,,DOM,Feminine,Singular,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-09,,,,,,,las niñas están poniendo sus chaquetas,Possessive,Clitic,Feminine,Plural,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-10,0,,,,,,el niño quiere que la puerta está abierta,Indicative,Subjunctive,,,abrir,143932,Regular
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-11,,,,1,1,,lavando el perro,DP,Clitic,Masculine,Singular,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-12,1,,,,,,el perro ven al hijo,,DOM,Masculine,Singular,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-13,,,,1,1,,están escuchando a la música,DP,Clitic,Feminine,Singular,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-14,0,,,,,,que ellas parten,Indicative,Subjunctive,,,ir,603647,Irregular
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-15,,,,1,1,,están metendo los libros,DP,Clitic,Masculine,Plural,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-16,1,,,,,,la mamá ve a su hijo,,DOM,Masculine,Singular,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-17,,,,1,1,,están comiendo las galletas,DP,Clitic,Feminine,Plural,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-18,0,,,,,,quiere que ellas comen sus comidas,Indicative,Subjunctive,,,comer,213756,Regular
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-19,,,,1,1,,están cocinando el pescado,DP,Clitic,Masculine,Singular,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-20,1,,,,,,ve a la niña,,DOM,Feminine,Singular,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-21,,,,1,1,,están cerrando la puerta,DP,Clitic,Feminine,Singular,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-22,0,,,,,,que ponen su chaqueta,Indicative,Subjunctive,,,poner,514285,Irregular
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-23,,,,1,1,,las niñas están jugando los instrumentos,DP,Clitic,Masculine,Plural,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-24,1,,,,,,el perro ve a las niñas,,DOM,Feminine,Plural,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-25,,,,,,,los niños ponen sus mascarillas,Possessive,Clitic,Feminine,Plural,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-26,0,,,,,,guardan la TV,Indicative,Subjunctive,,,ver,1611795,Irregular
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-27,1,,,,,,ve a los niños,,DOM,Feminine,Plural,,,
H101,2,1,L2,7,,151,,,,,,,,"French, Italian",No,Yes,Yes,Production,Prod-28,1,,,,,,tenga el sol,,Subjunctive,,,salir,334324,Irregular
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-01,0,,,,,,ve un niño,Omission,DOM,Masculine,Singular,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-02,1,,,,,,quiere que escriban,,Subjunctive,,,escribir,265684,Regular
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-03,,,,1,1,,rompen el globo,DP,Clitic,Masculine,Singular,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-04,,,,,,,dando un beso al niño,Grammatical alternative,DOM,Masculine,Singular,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-05,,,,1,1,,cortan la pizza,DP,Clitic,Feminine,Singular,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-06,0,,,,,,quiere que hacen ejercicio,Indicative,Subjunctive,,,hacer,2726954,Irregular
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-07,,,,1,1,,están contando los números,DP,Clitic,Masculine,Plural,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-08,1,,,,,,está empujando al niña,,DOM,Feminine,Singular,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-09,,,,1,1,,están poniendo la chaqueta,DP,Clitic,Feminine,Plural,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-10,,,,,,,quiere que la puerta está abierta,Indicative,Subjunctive,,,abrir,143932,Regular
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-11,,,,1,1,,está lavando el perro,,Clitic,Masculine,Singular,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-12,0,,,,,Did not comprehend DOM,el niño ve el perro,S/O reversed,DOM,Masculine,Singular,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-13,,,,1,1,,están escuchando la música,DP,Clitic,Feminine,Singular,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-14,0,,,,,,quiere que los niños va afuera,Indicative,Subjunctive,,,ir,603647,Irregular
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-15,,,,1,1,,ponen los libros en la mesa,DP,Clitic,Masculine,Plural,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-16,0,,,,,,ve el bebé,Omission,DOM,Masculine,Singular,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-17,,,,0,1,,comen los galletas,Gender,Clitic,Feminine,Plural,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-18,0,,,,,,quiere que comen,Indicative,Subjunctive,,,comer,213756,Regular
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-19,,,,1,1,,cocinan el pescado,DP,Clitic,Masculine,Singular,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-20,0,,,,,,una niña más grande,Omission,DOM,Feminine,Singular,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-21,,,,1,1,,cerra la puerta,DP,Clitic,Feminine,Singular,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-22,0,,,,,,quiere que ponen las chaquetas,Indicative,Subjunctive,,,poner,514285,Irregular
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-23,,,,1,1,,tocan música los instrumentos,DP,Clitic,Masculine,Plural,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-24,0,,,,,,dos niñas,Omission,DOM,Feminine,Plural,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-25,,,,1,1,,se ponen las mascarillas,DP,Clitic,Feminine,Plural,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-26,0,,,,,,quiere que ve la película,Indicative,Subjunctive,,,ver,1611795,Irregular
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-27,0,,,,,,dos niñas,Omission,DOM,Feminine,Plural,,,
H102,2,1,L2,3,,112,,,,,,,,,,,,Production,Prod-28,0,,,,,,quiere que no es nublado,Indicative,Subjunctive,,,salir,334324,Irregular
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-01,,,,,,,es el niño,Grammatical alternative,DOM,Masculine,Singular,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-02,,,,,,,quiere que come write,Codeswitched,Subjunctive,,,escribir,265684,Regular
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-03,,,,1,1,,rompió el globo,DP,Clitic,Masculine,Singular,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-04,0,,,,,,el niño,Omission,DOM,Masculine,Singular,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-05,,,,0,1,,cortan el pizza,Gender,Clitic,Feminine,Singular,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-06,0,,,,,,que hacer deportes,Infinitive,Subjunctive,,,hacer,2726954,Irregular
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-07,,,,,,,"es hablando como 1, 2, 3",Unrelated,Clitic,Masculine,Plural,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-08,0,,,,,,la niña,Omission,DOM,Feminine,Singular,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-09,,,,1,1,,las niñas poner la chaqueta encima,DP,Clitic,Feminine,Plural,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-10,0,,,,,,abrir,Infinitive,Subjunctive,,,abrir,143932,Regular
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-11,,,,1,1,,lavarse el perro,DP,Clitic,Masculine,Singular,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-12,0,,,,,,el niño,Omission,DOM,Masculine,Singular,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-13,,,,1,1,,escuchando la música,DP,Clitic,Feminine,Singular,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-14,0,,,,,,que los niños salir,Infinitive,Subjunctive,,,ir,603647,Irregular
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-15,,,,1,1,,poner los libros en un mesa,DP,Clitic,Masculine,Plural,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-16,0,,,,,,la bebé,Omission,DOM,Masculine,Singular,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-17,,,,0,1,,comer los galletas,Gender,Clitic,Feminine,Plural,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-18,0,,,,,,comer la comida,Indicative,Subjunctive,,,comer,213756,Regular
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-19,,,,1,1,,los niños están cocinados el pez,DP,Clitic,Masculine,Singular,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-20,0,,,,,,la niña,Omission,DOM,Feminine,Singular,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-21,,,,1,1,,abre la puerta,DP,Clitic,Feminine,Singular,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-22,0,,,,,,poner las chaquetas,Infinitive,Subjunctive,,,poner,514285,Irregular
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-23,,,,1,1,,los niños hacer música con los instrumentos,DP,Clitic,Masculine,Plural,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-24,0,,,,,,los dos niños,,DOM,Feminine,Plural,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-25,,,,1,1,,los niños ponerse las mascarillas en su boca,DP,Clitic,Feminine,Plural,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-26,0,,,,,,que ver el TV,Infinitive,Subjunctive,,,ver,1611795,Irregular
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-27,0,,,,,,los dos niñas,Omission,DOM,Feminine,Plural,,,
H103,2,1,L2,4,,127,,,,,,,,,,,,Production,Prod-28,0,,,,,,que venir el sol,Infinitive,Subjunctive,,,salir,334324,Irregular
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-01,0,,,,,,su hijo,Omission,DOM,Masculine,Singular,,,
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-02,0,,,,,,que escribir,Infinitive,Subjunctive,,,escribir,265684,Regular
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-03,,,,,,,le destruyen,le,Clitic,Masculine,Singular,,,
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-04,0,,,,,,su hijo,Omission,DOM,Masculine,Singular,,,
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-05,,,,,,,cortan y comen,Omission,Clitic,Feminine,Singular,,,
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-06,0,,,,,,ejercitar,Infinitive,Subjunctive,,,hacer,2726954,Irregular
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-07,,,,1,1,,los niños contan los números,DP,Clitic,Masculine,Plural,,,
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-08,0,,,,,,su nieta,Omission,DOM,Feminine,Singular,,,
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-09,,,,,,,quitan sus chaquetas,Possessive,Clitic,Feminine,Plural,,,
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-10,0,,,,,,abrir la puerta,Indicative,Subjunctive,,,abrir,143932,Regular
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-11,,,,,,,dan un baño,Grammatical alternative,Clitic,Masculine,Singular,,,
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-12,0,,,,,,vi su un niño,Omission,DOM,Masculine,Singular,,,
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-13,,,,1,1,,escuchan a la música,DP,Clitic,Feminine,Singular,,,
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-14,0,,,,,,Sofía quiere que vuelven,Indicative,Subjunctive,,,ir,603647,Irregular
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-15,,,,1,1,,ponen los libros en la mesa,DP,Clitic,Masculine,Plural,,,
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-16,0,,,,,,ve su hijo bebé,Omission,DOM,Masculine,Singular,,,
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-17,,,,1,1,,comen las galletas,DP,Clitic,Feminine,Plural,,,
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-18,0,,,,,,que comen la comida,Indicative,Subjunctive,,,comer,213756,Regular
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-19,,,,0,1,,cocinan la pescado,Gender,Clitic,Masculine,Singular,,,
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-20,0,,,,,,la niña ve el monstruo,S/O reversed,DOM,Feminine,Singular,,,
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-21,,,,1,1,,cierren la puerta,DP,Clitic,Feminine,Singular,,,
H104,2,1,L2,2,,96,,,,,,,,,,,,Production,Prod-22,0,,,,,,ponen las chaquetas,Indicative,Subjunctive,,,poner,514285,Irregular
